ts,pid,cpu_perc,rss_mb,command
1783374243,12692,4.5,7330.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374243,58925,0.5,18.1,/opt/homebrew/opt/ollama/bin/ollama
1783374245,12692,0.1,7256.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374245,58925,0.0,11.4,/opt/homebrew/opt/ollama/bin/ollama
1783374247,12692,0.0,7283.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374247,58925,0.0,12.0,/opt/homebrew/opt/ollama/bin/ollama
1783374249,12692,0.0,7286.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374249,58925,0.0,12.0,/opt/homebrew/opt/ollama/bin/ollama
1783374251,12692,0.0,7288.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374251,58925,0.0,12.0,/opt/homebrew/opt/ollama/bin/ollama
1783374254,12692,0.0,7288.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374254,58925,0.0,12.0,/opt/homebrew/opt/ollama/bin/ollama
1783374256,12692,0.0,7289.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374256,58925,0.0,12.0,/opt/homebrew/opt/ollama/bin/ollama
1783374258,12692,0.1,7290.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374258,58925,0.0,11.8,/opt/homebrew/opt/ollama/bin/ollama
1783374260,12692,0.0,7291.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374260,58925,0.0,12.0,/opt/homebrew/opt/ollama/bin/ollama
1783374262,12692,0.3,7291.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374262,58925,0.0,12.0,/opt/homebrew/opt/ollama/bin/ollama
